Fecha_Hora,Luz_Porcentaje,Temperatura_C,Humedad_Porcentaje
2026-05-23 15:33:20.437,71.5,28.3,37.9
2026-05-23 15:33:20.642,71.7,28.3,38.1
2026-05-23 15:33:20.844,71.4,29.3,38.1
2026-05-23 15:33:21.042,71.6,28.3,38.2
2026-05-23 15:33:21.243,71.7,28.3,38.2
2026-05-23 15:33:21.454,71.5,29.3,37.9
2026-05-23 15:33:21.659,71.7,28.3,38.0
2026-05-23 15:33:21.859,71.8,28.8,38.1
2026-05-23 15:33:22.060,71.6,28.3,38.0
2026-05-23 15:33:22.268,71.6,28.8,38.2
2026-05-23 15:33:22.469,71.5,28.3,38.0
2026-05-23 15:33:22.676,71.6,29.3,37.9
2026-05-23 15:33:22.876,71.6,28.8,38.1
2026-05-23 15:33:23.077,71.7,28.3,38.0
2026-05-23 15:33:23.277,71.6,29.3,38.0
2026-05-23 15:33:23.488,71.8,28.3,38.1
2026-05-23 15:33:23.692,71.9,28.3,38.2
2026-05-23 15:33:23.893,71.7,28.8,37.9
2026-05-23 15:33:24.093,71.9,28.3,38.1
2026-05-23 15:33:24.293,71.7,29.3,38.0
2026-05-23 15:33:24.494,71.7,28.3,38.2
2026-05-23 15:33:24.707,71.2,28.3,38.0
2026-05-23 15:33:24.911,66.4,29.3,38.1
2026-05-23 15:33:25.110,71.2,28.3,37.9
2026-05-23 15:33:25.311,71.0,28.3,38.0
2026-05-23 15:33:25.519,70.6,28.3,38.2
2026-05-23 15:33:25.726,70.4,29.3,38.1
2026-05-23 15:33:25.928,70.3,28.8,38.1
2026-05-23 15:33:26.128,70.2,28.8,38.1
2026-05-23 15:33:26.328,70.3,28.3,38.1
2026-05-23 15:33:26.538,70.4,26.9,38.1
2026-05-23 15:33:26.739,70.7,27.4,38.2
2026-05-23 15:33:26.945,70.6,27.4,38.2
2026-05-23 15:33:27.145,70.4,27.9,38.2
2026-05-23 15:33:27.345,70.7,28.8,38.1
2026-05-23 15:33:27.555,70.7,28.8,38.1
2026-05-23 15:33:27.758,70.5,28.8,38.0
2026-05-23 15:33:27.962,70.2,29.3,38.1
2026-05-23 15:33:28.163,69.6,28.8,38.1
2026-05-23 15:33:28.363,69.4,29.3,38.1
2026-05-23 15:33:28.565,65.1,29.3,38.1
2026-05-23 15:33:28.773,67.9,28.8,38.0
2026-05-23 15:33:28.979,62.4,29.3,38.1
2026-05-23 15:33:29.179,62.3,28.3,38.2
2026-05-23 15:33:29.379,64.9,28.3,37.9
2026-05-23 15:33:29.588,69.2,28.3,38.1
2026-05-23 15:33:29.792,70.1,28.3,38.0
2026-05-23 15:33:29.995,70.2,28.3,38.1
2026-05-23 15:33:30.196,69.8,28.8,38.1
2026-05-23 15:33:30.396,69.9,28.8,37.9
2026-05-23 15:33:30.596,69.6,28.8,38.1
2026-05-23 15:33:30.808,69.8,28.3,38.1
2026-05-23 15:33:31.012,69.9,28.3,38.0
2026-05-23 15:33:31.213,69.5,29.3,38.0
2026-05-23 15:33:31.413,63.5,29.3,38.0
2026-05-23 15:33:31.613,70.2,28.3,38.0
2026-05-23 15:33:31.825,70.0,29.3,38.0
2026-05-23 15:33:32.026,70.2,29.3,38.1
2026-05-23 15:33:32.230,70.2,28.3,37.9
2026-05-23 15:33:32.430,70.0,29.3,38.1
2026-05-23 15:33:32.637,69.3,28.3,38.0
2026-05-23 15:33:32.841,69.4,28.3,37.9
2026-05-23 15:33:33.042,69.5,28.3,38.1
2026-05-23 15:33:33.248,69.5,28.3,38.1
2026-05-23 15:33:33.447,69.6,28.8,38.0
2026-05-23 15:33:33.654,69.4,28.8,38.0
2026-05-23 15:33:33.847,69.4,28.3,38.0
2026-05-23 15:33:34.061,69.3,28.3,38.0
2026-05-23 15:33:34.265,69.1,28.8,38.1
2026-05-23 15:33:34.464,69.3,28.3,38.1
2026-05-23 15:33:34.669,69.4,28.3,37.9
2026-05-23 15:33:34.869,69.0,29.3,38.1
2026-05-23 15:33:35.075,69.7,29.3,38.1
2026-05-23 15:33:35.282,71.1,28.8,38.1
2026-05-23 15:33:35.481,70.6,28.8,37.9
2026-05-23 15:33:35.687,70.8,28.3,38.0
2026-05-23 15:33:35.888,71.1,28.3,37.9
2026-05-23 15:33:36.094,70.9,28.3,38.1
2026-05-23 15:33:36.298,71.1,29.3,38.0
2026-05-23 15:33:36.498,71.1,28.3,37.9
2026-05-23 15:33:36.699,71.0,28.8,38.0
2026-05-23 15:33:36.899,70.9,28.3,38.0
2026-05-23 15:33:37.099,70.0,28.3,38.0
2026-05-23 15:33:37.314,69.6,28.8,37.9
2026-05-23 15:33:37.516,70.8,28.8,38.1
2026-05-23 15:33:37.715,71.1,28.3,38.1
2026-05-23 15:33:37.918,70.8,28.3,38.0
2026-05-23 15:33:38.127,70.4,28.3,38.2
2026-05-23 15:33:38.331,70.5,28.3,38.0
2026-05-23 15:33:38.533,70.3,28.3,38.0
2026-05-23 15:33:38.737,69.3,28.3,38.0
2026-05-23 15:33:38.940,70.4,28.3,38.1
2026-05-23 15:33:39.137,70.4,28.8,37.9
2026-05-23 15:33:39.347,70.4,28.3,38.0
2026-05-23 15:33:39.550,70.3,29.3,38.1
2026-05-23 15:33:39.750,70.3,28.3,38.1
2026-05-23 15:33:39.952,70.3,28.3,37.9
2026-05-23 15:33:40.161,70.7,28.3,38.0
2026-05-23 15:33:40.363,70.5,28.3,37.9
2026-05-23 15:33:40.567,70.5,28.8,38.1
2026-05-23 15:33:40.767,70.6,28.3,38.1
2026-05-23 15:33:40.967,70.5,28.3,37.9
2026-05-23 15:33:41.175,70.6,28.3,38.1
2026-05-23 15:33:41.381,70.6,29.3,38.0
2026-05-23 15:33:41.584,70.7,28.3,38.0
2026-05-23 15:33:41.787,70.4,29.3,38.1
2026-05-23 15:33:41.987,70.4,29.3,37.9
2026-05-23 15:33:42.195,70.7,28.3,38.1
2026-05-23 15:33:42.398,70.3,29.3,38.1
2026-05-23 15:33:42.601,70.4,28.8,37.9
2026-05-23 15:33:42.801,70.4,29.3,38.0
2026-05-23 15:33:43.006,70.3,28.3,38.0
2026-05-23 15:33:43.202,70.4,29.3,38.0
2026-05-23 15:33:43.414,70.6,28.8,38.1
2026-05-23 15:33:43.617,70.4,28.8,37.9
2026-05-23 15:33:43.818,70.8,28.8,37.9
2026-05-23 15:33:44.018,70.5,29.3,38.0
2026-05-23 15:33:44.225,70.5,28.8,38.0
2026-05-23 15:33:44.431,70.3,28.8,38.0
2026-05-23 15:33:44.634,70.6,28.3,37.9
2026-05-23 15:33:44.838,70.3,28.3,37.9
2026-05-23 15:33:45.038,70.3,29.3,38.0
2026-05-23 15:33:45.238,70.3,29.3,37.9
2026-05-23 15:33:45.437,70.2,29.3,38.1
2026-05-23 15:33:45.651,70.2,28.8,37.9
2026-05-23 15:33:45.852,70.5,28.3,38.0
2026-05-23 15:33:46.055,70.4,28.3,38.0
2026-05-23 15:33:46.252,70.5,28.3,37.8
2026-05-23 15:33:46.461,70.4,28.8,37.9
2026-05-23 15:33:46.662,70.4,29.3,37.9
2026-05-23 15:33:46.869,70.5,29.3,38.0
2026-05-23 15:33:47.070,70.6,28.8,38.0
2026-05-23 15:33:47.276,70.2,28.8,37.9
2026-05-23 15:33:47.478,70.5,28.8,37.9
2026-05-23 15:33:47.680,70.6,28.3,38.0
2026-05-23 15:33:47.887,70.2,28.3,37.9
2026-05-23 15:33:48.088,70.1,28.3,37.9
2026-05-23 15:33:48.287,70.3,28.8,37.9
2026-05-23 15:33:48.487,70.1,28.3,37.9
2026-05-23 15:33:48.687,70.4,28.3,38.0
2026-05-23 15:33:48.903,70.2,28.3,38.1
2026-05-23 15:33:49.104,70.3,28.8,37.9
2026-05-23 15:33:49.305,70.2,28.3,37.9
2026-05-23 15:33:49.514,70.3,28.3,38.1
2026-05-23 15:33:49.715,70.4,28.3,38.1
2026-05-23 15:33:49.920,70.2,29.3,38.0
2026-05-23 15:33:50.121,70.3,28.8,38.1
2026-05-23 15:33:50.326,70.4,28.3,38.0
2026-05-23 15:33:50.530,70.4,28.3,38.0
2026-05-23 15:33:50.732,70.3,28.8,37.9
2026-05-23 15:33:50.937,70.4,28.3,38.0
2026-05-23 15:33:51.137,70.3,29.3,38.0
2026-05-23 15:33:51.340,70.3,28.3,38.1
2026-05-23 15:33:51.538,70.3,28.3,38.0
2026-05-23 15:33:51.750,70.4,28.3,38.1
2026-05-23 15:33:51.954,70.4,28.8,37.9
2026-05-23 15:33:52.155,70.4,28.3,38.0
2026-05-23 15:33:52.357,70.4,28.3,38.1
2026-05-23 15:33:52.556,70.5,28.3,37.9
2026-05-23 15:33:52.761,70.2,28.3,37.9
2026-05-23 15:33:52.970,70.5,29.3,38.1
2026-05-23 15:33:53.172,70.3,28.8,37.9
2026-05-23 15:33:53.375,70.2,28.3,38.0
2026-05-23 15:33:53.575,69.2,28.3,38.1
2026-05-23 15:33:53.784,69.2,28.8,37.9
2026-05-23 15:33:53.988,68.0,28.3,38.1
2026-05-23 15:33:54.189,68.5,28.3,38.0
2026-05-23 15:33:54.389,68.8,29.3,38.0
2026-05-23 15:33:54.598,68.8,28.3,38.1
2026-05-23 15:33:54.800,68.6,28.3,38.0
2026-05-23 15:33:55.002,69.0,28.3,37.9
2026-05-23 15:33:55.206,69.1,28.3,38.1
2026-05-23 15:33:55.406,68.9,29.3,37.9
2026-05-23 15:33:55.606,69.2,29.3,38.1
2026-05-23 15:33:55.817,69.8,28.3,38.0
2026-05-23 15:33:56.018,69.4,28.3,38.1
2026-05-23 15:33:56.223,68.6,28.3,37.9
2026-05-23 15:33:56.425,69.0,28.3,38.0
2026-05-23 15:33:56.625,68.2,29.3,38.1
2026-05-23 15:33:56.825,67.8,28.3,38.1
2026-05-23 15:33:57.034,61.5,29.3,38.1
2026-05-23 15:33:57.240,67.1,28.3,38.0
2026-05-23 15:33:57.440,59.1,29.3,38.1
2026-05-23 15:33:57.640,58.2,28.3,38.0
2026-05-23 15:33:57.841,59.6,28.3,38.0
2026-05-23 15:33:58.050,62.4,28.3,37.9
2026-05-23 15:33:58.256,67.5,28.3,37.9
2026-05-23 15:33:58.457,59.3,28.3,38.1
2026-05-23 15:33:58.658,68.7,28.3,38.1
2026-05-23 15:33:58.857,67.4,29.3,37.9
2026-05-23 15:33:59.069,59.2,28.3,37.9
2026-05-23 15:33:59.273,66.9,28.8,38.1
2026-05-23 15:33:59.476,61.2,28.3,38.0
2026-05-23 15:33:59.675,65.6,28.8,38.0
2026-05-23 15:33:59.875,63.1,28.3,38.0
2026-05-23 15:34:00.083,57.3,28.3,38.1
2026-05-23 15:34:00.290,57.2,29.3,38.0
2026-05-23 15:34:00.491,55.6,29.3,38.1
2026-05-23 15:34:00.692,58.0,28.3,38.0
2026-05-23 15:34:00.892,58.4,28.3,38.0
2026-05-23 15:34:01.092,60.6,29.3,38.1
2026-05-23 15:34:01.304,68.3,29.3,38.0
2026-05-23 15:34:01.509,68.5,29.3,38.1
2026-05-23 15:34:01.709,69.0,29.3,38.1
2026-05-23 15:34:01.908,69.2,28.3,38.0
2026-05-23 15:34:02.120,69.3,29.3,38.0
2026-05-23 15:34:02.319,69.6,28.3,38.0
2026-05-23 15:34:02.526,69.6,28.3,38.0
2026-05-23 15:34:02.727,69.3,28.3,38.1
2026-05-23 15:34:02.925,69.7,28.3,37.9
2026-05-23 15:34:03.126,69.8,28.3,38.1
2026-05-23 15:34:03.338,69.9,28.3,38.2
2026-05-23 15:34:03.542,70.0,29.3,38.1
2026-05-23 15:34:03.743,70.1,28.3,37.9
2026-05-23 15:34:03.945,70.2,28.3,38.0
2026-05-23 15:34:04.153,70.5,29.3,38.0
2026-05-23 15:34:04.354,70.4,28.8,37.9
2026-05-23 15:34:04.560,70.5,29.3,37.9
2026-05-23 15:34:04.760,70.8,28.3,38.1
2026-05-23 15:34:04.960,70.9,29.3,38.1
2026-05-23 15:34:05.168,71.1,28.3,38.0
2026-05-23 15:34:05.360,71.4,29.3,38.0
2026-05-23 15:34:05.577,71.4,29.3,38.1
2026-05-23 15:34:05.779,71.4,28.3,38.1
2026-05-23 15:34:05.979,71.6,28.3,38.0
2026-05-23 15:34:06.186,71.4,28.8,37.9
2026-05-23 15:34:06.388,70.0,28.3,38.0
2026-05-23 15:34:06.593,69.5,28.3,37.9
2026-05-23 15:34:06.794,67.6,28.3,38.1
2026-05-23 15:34:06.994,67.5,28.3,38.0
2026-05-23 15:34:07.194,66.5,28.3,38.0
2026-05-23 15:34:07.407,66.1,28.3,37.9
2026-05-23 15:34:07.610,66.1,28.8,38.1
2026-05-23 15:34:07.811,66.1,29.3,37.9
2026-05-23 15:34:08.011,66.0,28.3,38.0
2026-05-23 15:34:08.211,66.0,29.3,38.1
2026-05-23 15:34:08.422,65.8,29.3,38.1
2026-05-23 15:34:08.627,65.7,29.3,38.1
2026-05-23 15:34:08.828,66.1,28.3,38.0
2026-05-23 15:34:09.028,66.3,29.3,37.9
2026-05-23 15:34:09.228,65.9,29.3,38.1
2026-05-23 15:34:09.438,66.4,28.3,38.0
2026-05-23 15:34:09.638,66.3,28.3,37.9
2026-05-23 15:34:09.845,66.2,28.3,38.1
2026-05-23 15:34:10.045,66.2,29.3,38.0
2026-05-23 15:34:10.245,66.1,29.3,38.0
2026-05-23 15:34:10.446,66.4,28.8,38.0
2026-05-23 15:34:10.657,66.5,28.3,38.0
2026-05-23 15:34:10.862,66.5,28.8,37.9
2026-05-23 15:34:11.062,67.2,28.3,38.0
2026-05-23 15:34:11.262,67.8,28.3,38.1
2026-05-23 15:34:11.462,67.0,28.8,38.0
2026-05-23 15:34:11.676,68.5,28.8,37.9
2026-05-23 15:34:11.879,68.9,28.8,38.1
2026-05-23 15:34:12.079,71.1,29.3,38.1
2026-05-23 15:34:12.280,71.3,28.8,37.9
2026-05-23 15:34:12.487,71.5,28.3,37.9
2026-05-23 15:34:12.689,71.4,28.3,38.0
2026-05-23 15:34:12.896,71.2,29.3,38.2
2026-05-23 15:34:13.096,71.1,28.8,38.2
2026-05-23 15:34:13.297,70.8,28.8,38.1
2026-05-23 15:34:13.498,70.6,28.3,38.1
2026-05-23 15:34:13.707,70.3,28.3,38.0
2026-05-23 15:34:13.914,69.6,29.3,38.2
2026-05-23 15:34:14.113,69.6,28.3,37.9
2026-05-23 15:34:14.313,68.9,28.3,38.1
2026-05-23 15:34:14.514,67.9,28.3,38.1
2026-05-23 15:34:14.725,67.4,28.3,38.1
2026-05-23 15:34:14.929,67.4,28.3,37.9
2026-05-23 15:34:15.131,66.6,28.8,39.7
2026-05-23 15:34:15.331,68.9,23.9,38.7
2026-05-23 15:34:15.537,63.4,24.4,39.2
2026-05-23 15:34:15.743,57.5,20.5,39.2
2026-05-23 15:34:15.943,58.2,16.6,38.9
2026-05-23 15:34:16.148,44.2,16.6,39.0
2026-05-23 15:34:16.350,43.4,26.4,38.4
2026-05-23 15:34:16.548,43.1,25.9,31.4
2026-05-23 15:34:16.758,42.0,26.9,31.8
2026-05-23 15:34:16.959,39.0,24.4,32.6
2026-05-23 15:34:17.165,40.7,24.4,30.7
2026-05-23 15:34:17.365,40.0,24.4,30.4
2026-05-23 15:34:17.565,43.0,24.9,29.8
2026-05-23 15:34:17.776,42.6,24.4,29.3
2026-05-23 15:34:17.979,43.2,23.9,29.3
2026-05-23 15:34:18.182,44.0,23.5,29.4
2026-05-23 15:34:18.382,46.9,23.9,29.3
2026-05-23 15:34:18.588,53.0,24.4,29.1
2026-05-23 15:34:18.792,60.5,23.9,29.0
2026-05-23 15:34:18.994,60.8,23.9,29.2
2026-05-23 15:34:19.199,61.9,23.5,29.0
2026-05-23 15:34:19.399,64.0,23.0,29.1
2026-05-23 15:34:19.599,60.8,23.9,28.9
2026-05-23 15:34:19.799,61.6,23.5,29.0
2026-05-23 15:34:20.012,63.2,22.5,29.1
2026-05-23 15:34:20.216,62.7,23.5,29.1
2026-05-23 15:34:20.416,63.9,17.1,29.8
2026-05-23 15:34:20.619,63.8,19.1,28.3
2026-05-23 15:34:20.826,65.3,20.5,28.8
2026-05-23 15:34:21.025,62.6,16.6,29.5
2026-05-23 15:34:21.233,60.6,18.1,29.0
2026-05-23 15:34:21.433,60.0,16.6,28.8
2026-05-23 15:34:21.638,60.0,14.7,28.8
2026-05-23 15:34:21.838,60.3,16.6,28.8
2026-05-23 15:34:22.046,63.9,16.6,28.5
2026-05-23 15:34:22.249,67.3,17.1,28.6
2026-05-23 15:34:22.451,68.5,18.6,28.6
2026-05-23 15:34:22.653,68.8,18.6,28.6
2026-05-23 15:34:22.851,69.4,18.1,28.6
2026-05-23 15:34:23.051,69.6,17.1,28.6
2026-05-23 15:34:23.260,68.9,16.6,28.6
2026-05-23 15:34:23.467,69.2,18.6,28.4
2026-05-23 15:34:23.668,68.9,17.1,28.5
2026-05-23 15:34:23.875,69.2,18.1,28.5
2026-05-23 15:34:24.078,68.8,17.6,28.6
2026-05-23 15:34:24.283,68.8,17.1,28.6
2026-05-23 15:34:24.484,68.9,16.6,28.5
2026-05-23 15:34:24.688,68.9,18.1,28.3
2026-05-23 15:34:24.888,69.3,18.1,28.4
2026-05-23 15:34:25.095,69.1,15.2,28.4
2026-05-23 15:34:25.299,69.2,16.6,28.6
2026-05-23 15:34:25.501,68.7,19.1,28.4
2026-05-23 15:34:25.701,68.7,19.1,28.4
2026-05-23 15:34:25.902,68.9,20.0,28.4
2026-05-23 15:34:26.102,68.7,23.0,28.3
2026-05-23 15:34:26.310,68.5,24.4,28.2
2026-05-23 15:34:26.518,66.4,23.5,28.1
2026-05-23 15:34:26.719,65.7,22.5,28.3
2026-05-23 15:34:26.925,65.9,14.7,28.4
2026-05-23 15:34:27.125,66.4,3.4,29.3
2026-05-23 15:34:27.332,66.4,1.0,28.7
2026-05-23 15:34:27.535,66.7,2.9,28.9
2026-05-23 15:34:27.737,67.0,2.4,29.1
2026-05-23 15:34:27.937,66.7,2.4,29.1
2026-05-23 15:34:28.138,66.3,0.0,29.1
2026-05-23 15:34:28.348,66.8,1.0,29.1
2026-05-23 15:34:28.553,67.0,1.5,29.2
2026-05-23 15:34:28.753,66.5,1.0,29.0
2026-05-23 15:34:28.953,66.9,0.0,28.8
2026-05-23 15:34:29.153,67.7,20.5,28.2
2026-05-23 15:34:29.365,66.7,14.2,28.5
2026-05-23 15:34:29.569,67.6,29.8,28.0
2026-05-23 15:34:29.770,69.0,20.5,28.3
2026-05-23 15:34:29.975,69.8,21.0,28.3
2026-05-23 15:34:30.176,69.8,26.4,27.9
2026-05-23 15:34:30.376,69.8,28.3,28.2
2026-05-23 15:34:30.575,70.0,26.9,28.1
2026-05-23 15:34:30.788,70.0,26.9,28.2
2026-05-23 15:34:30.987,70.1,27.4,28.2
2026-05-23 15:34:31.187,70.2,27.4,28.3
2026-05-23 15:34:31.395,70.3,27.9,28.2
2026-05-23 15:34:31.599,70.4,27.4,28.3
2026-05-23 15:34:31.804,70.3,27.4,28.3
2026-05-23 15:34:32.005,70.2,27.9,28.2
2026-05-23 15:34:32.210,70.5,27.9,28.1
2026-05-23 15:34:32.413,70.4,27.4,28.2
2026-05-23 15:34:32.616,70.4,27.4,28.3
2026-05-23 15:34:32.821,70.5,26.4,28.3
2026-05-23 15:34:33.025,70.5,24.9,28.3
2026-05-23 15:34:33.226,70.7,25.9,28.2
2026-05-23 15:34:33.426,70.6,25.4,28.3
2026-05-23 15:34:33.625,70.8,24.9,28.3
2026-05-23 15:34:33.838,70.7,24.4,28.3
2026-05-23 15:34:34.038,70.6,24.4,28.3
2026-05-23 15:34:34.238,70.5,23.0,28.3
2026-05-23 15:34:34.438,70.6,22.5,28.3
2026-05-23 15:34:34.650,70.6,23.5,28.3
2026-05-23 15:34:34.855,70.8,24.4,28.3
2026-05-23 15:34:35.055,70.9,23.9,28.3
2026-05-23 15:34:35.259,71.1,24.4,28.3
2026-05-23 15:34:35.465,70.8,24.4,28.3
2026-05-23 15:34:35.656,70.7,24.4,28.3
2026-05-23 15:34:35.872,70.9,24.4,28.3
2026-05-23 15:34:36.072,70.6,25.9,28.3
2026-05-23 15:34:36.275,70.8,25.9,28.3
2026-05-23 15:34:36.475,70.8,25.9,28.2
2026-05-23 15:34:36.675,70.6,24.9,28.3
2026-05-23 15:34:36.888,70.6,26.4,28.2
2026-05-23 15:34:37.089,70.6,26.9,28.2
2026-05-23 15:34:37.289,70.9,27.9,28.1
2026-05-23 15:34:37.490,70.9,26.4,28.2
2026-05-23 15:34:37.699,70.9,26.9,28.2
2026-05-23 15:34:37.899,70.8,26.9,28.1
2026-05-23 15:34:38.107,70.9,26.4,28.2
2026-05-23 15:34:38.307,70.9,26.9,28.1
2026-05-23 15:34:38.506,70.9,26.4,28.1
2026-05-23 15:34:38.716,71.4,26.9,28.2
2026-05-23 15:34:38.918,71.3,26.4,28.2
2026-05-23 15:34:39.124,71.4,27.9,28.1
2026-05-23 15:34:39.327,71.5,26.4,28.2
2026-05-23 15:34:39.525,71.4,27.9,28.1
2026-05-23 15:34:39.734,71.3,26.4,28.1
2026-05-23 15:34:39.937,71.7,27.9,28.1
2026-05-23 15:34:40.141,71.3,26.4,28.2
2026-05-23 15:34:40.341,71.7,26.4,28.2
2026-05-23 15:34:40.541,71.5,26.4,28.1
2026-05-23 15:34:40.751,71.7,26.9,28.1
2026-05-23 15:34:40.941,71.4,26.9,28.1
2026-05-23 15:34:41.158,71.6,26.4,28.1
2026-05-23 15:34:41.358,71.5,27.4,28.0
2026-05-23 15:34:41.558,71.7,26.9,28.1
2026-05-23 15:34:41.768,71.6,27.4,28.0
2026-05-23 15:34:41.969,71.6,26.4,28.2
2026-05-23 15:34:42.175,71.7,27.4,28.1
2026-05-23 15:34:42.376,71.7,26.9,28.1
2026-05-23 15:34:42.575,71.5,26.4,28.0
2026-05-23 15:34:42.776,71.7,26.9,28.0
2026-05-23 15:34:42.987,71.6,26.4,28.1
2026-05-23 15:34:43.191,71.5,26.4,28.1
2026-05-23 15:34:43.393,71.7,26.9,28.0
2026-05-23 15:34:43.594,71.6,26.4,28.2
2026-05-23 15:34:43.792,71.7,26.4,28.1
2026-05-23 15:34:44.004,71.8,26.9,28.2
2026-05-23 15:34:44.208,71.7,26.4,28.1
2026-05-23 15:34:44.409,71.5,26.9,28.0
2026-05-23 15:34:44.609,71.6,26.4,28.2
2026-05-23 15:34:44.809,71.6,26.9,28.1
2026-05-23 15:34:45.020,71.7,26.9,28.2
2026-05-23 15:34:45.222,71.6,24.4,28.1
2026-05-23 15:34:45.426,71.5,25.9,28.1
2026-05-23 15:34:45.627,71.5,24.9,28.1
2026-05-23 15:34:45.827,71.7,24.9,28.0
2026-05-23 15:34:46.037,71.7,24.9,28.0
2026-05-23 15:34:46.238,71.7,25.9,28.2
2026-05-23 15:34:46.444,71.5,24.4,28.2
2026-05-23 15:34:46.644,71.7,26.4,28.2
2026-05-23 15:34:46.844,71.8,25.9,28.2
2026-05-23 15:34:47.054,71.6,24.9,28.1
2026-05-23 15:34:47.255,71.6,26.4,28.1
2026-05-23 15:34:47.460,71.6,25.9,28.2
2026-05-23 15:34:47.660,71.5,26.4,28.3
2026-05-23 15:34:47.860,71.5,24.4,28.3
2026-05-23 15:34:48.061,71.9,25.9,28.2
2026-05-23 15:34:48.270,71.6,24.4,28.1
2026-05-23 15:34:48.477,71.8,25.9,28.3
2026-05-23 15:34:48.678,71.9,25.9,28.2
2026-05-23 15:34:48.877,71.7,25.4,28.2
2026-05-23 15:34:49.087,71.6,24.9,28.3
2026-05-23 15:34:49.288,71.7,25.9,28.2
2026-05-23 15:34:49.494,71.7,25.9,28.1
2026-05-23 15:34:49.695,71.7,24.9,28.1
2026-05-23 15:34:49.895,71.6,24.9,28.1
2026-05-23 15:34:50.098,71.6,25.9,28.2
2026-05-23 15:34:50.303,71.8,25.9,28.3
2026-05-23 15:34:50.511,71.6,25.9,28.1
2026-05-23 15:34:50.711,71.6,24.9,28.2
2026-05-23 15:34:50.912,71.6,24.4,28.2
2026-05-23 15:34:51.112,71.8,25.9,28.1
2026-05-23 15:34:51.312,71.6,25.9,28.2
2026-05-23 15:34:51.527,71.8,24.4,28.1
2026-05-23 15:34:51.728,71.6,24.4,28.0
2026-05-23 15:34:51.929,71.6,24.9,28.0
2026-05-23 15:34:52.138,71.6,24.4,28.2
2026-05-23 15:34:52.340,71.6,24.4,28.2
2026-05-23 15:34:52.544,71.5,25.9,28.2
2026-05-23 15:34:52.746,71.6,24.4,28.2
2026-05-23 15:34:52.946,71.5,24.4,28.0
2026-05-23 15:34:53.146,71.7,25.9,28.2
2026-05-23 15:34:53.355,71.8,25.4,28.1
2026-05-23 15:34:53.562,71.8,25.9,28.2
2026-05-23 15:34:53.763,71.6,24.4,28.2
2026-05-23 15:34:53.963,71.6,24.9,28.1
2026-05-23 15:34:54.170,71.5,24.4,28.2
2026-05-23 15:34:54.372,71.7,25.4,28.2
2026-05-23 15:34:54.575,71.7,24.4,28.2
2026-05-23 15:34:54.780,71.4,24.9,28.0
2026-05-23 15:34:54.980,71.7,24.4,28.0
2026-05-23 15:34:55.187,71.8,25.9,28.2
2026-05-23 15:34:55.387,71.4,24.4,28.0
2026-05-23 15:34:55.591,71.8,25.9,28.1
2026-05-23 15:34:55.797,71.9,25.4,28.1
2026-05-23 15:34:55.997,71.7,24.4,28.1
2026-05-23 15:34:56.198,71.5,24.9,28.1
2026-05-23 15:34:56.398,71.7,24.9,28.2
2026-05-23 15:34:56.610,71.7,25.9,28.2
2026-05-23 15:34:56.813,71.7,24.9,28.0
2026-05-23 15:34:57.014,71.9,25.4,28.1
2026-05-23 15:34:57.219,71.5,24.4,28.0
2026-05-23 15:34:57.415,71.7,24.4,28.1
2026-05-23 15:34:57.626,71.9,25.4,28.1
2026-05-23 15:34:57.830,71.7,24.9,28.1
2026-05-23 15:34:58.033,71.7,24.4,28.2
2026-05-23 15:34:58.233,71.6,24.4,28.2
2026-05-23 15:34:58.438,71.6,24.9,28.0
2026-05-23 15:34:58.642,71.7,24.9,28.0
2026-05-23 15:34:58.847,71.6,24.4,28.2
2026-05-23 15:34:59.048,71.8,25.4,28.1
2026-05-23 15:34:59.249,71.8,24.4,28.1
2026-05-23 15:34:59.448,71.8,24.4,28.1
2026-05-23 15:34:59.648,71.5,25.4,28.1
2026-05-23 15:34:59.863,71.8,24.4,27.9
2026-05-23 15:35:00.065,71.6,24.4,28.2
2026-05-23 15:35:00.270,71.7,24.4,28.0
2026-05-23 15:35:00.466,71.6,24.9,28.1
2026-05-23 15:35:00.676,71.6,25.9,28.0
2026-05-23 15:35:00.876,71.7,25.9,28.1
2026-05-23 15:35:01.082,71.9,25.4,28.1
2026-05-23 15:35:01.282,71.7,24.9,27.9
2026-05-23 15:35:01.487,71.7,25.9,28.1
2026-05-23 15:35:01.688,71.6,24.4,28.2
2026-05-23 15:35:01.888,71.6,24.4,28.1
2026-05-23 15:35:02.099,71.7,24.4,27.9
2026-05-23 15:35:02.304,71.7,24.4,28.1
2026-05-23 15:35:02.499,71.6,24.4,28.2
2026-05-23 15:35:02.710,71.7,25.4,28.1
2026-05-23 15:35:02.911,71.8,24.9,28.0
2026-05-23 15:35:03.116,71.6,25.4,28.0
2026-05-23 15:35:03.317,71.9,25.4,28.1
2026-05-23 15:35:03.517,71.9,25.4,28.1
2026-05-23 15:35:03.726,71.5,24.9,28.0
2026-05-23 15:35:03.925,71.8,25.4,28.1
2026-05-23 15:35:04.134,71.6,25.4,28.1
2026-05-23 15:35:04.334,71.6,24.4,28.1
2026-05-23 15:35:04.538,71.7,24.9,28.1
2026-05-23 15:35:04.744,71.7,25.4,28.0
2026-05-23 15:35:04.937,71.7,24.9,28.1
2026-05-23 15:35:05.150,71.8,24.9,28.1
2026-05-23 15:35:05.351,71.8,25.4,28.1
